record_id,scope,source_archive,relative_path,size_bytes,sha256,duplicate_group,canonical_record,material_state,notes
HIST-0217,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/knowledge/visual-quality/PHOTOREALISM_AND_AI_ARTIFACT_QA.md,1257,c0ad7f88d3dd59a88ac06ae924a0804bca4a5d614c2e6c21a68d0a2856213038,DUP-0169,HIST-0483,materialized,
HIST-0218,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/knowledge/visual-quality/STYLE_ANALYSIS_PROTOCOL.md,1074,4947bb637b18a19f2a155c68219cb0db5a956865100c3aca076585ad6ac184df,DUP-0065,HIST-0484,materialized,
HIST-0219,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/knowledge/visual-quality/STYLE_SYNTHESIS_RULES.md,696,e5b09a43ea1263540b0fae3c25aa6a66947c37daafec2c76e3b1114687db2317,DUP-0204,HIST-0485,materialized,
HIST-0220,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/knowledge/visual-quality/TYPOGRAPHY_CRAFT.md,695,5fe04e9e4965f885f077c6e2a9cde1c8b5585508143445234737ca9374941591,DUP-0091,HIST-0486,materialized,
HIST-0221,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/knowledge/visual-quality/VISUAL_JURY_PROTOCOL.md,848,8c7c33a508452d8eccf5b18cc89357f96fcb3aaf20e3415a5d70018f91bd2d12,DUP-0124,HIST-0487,materialized,
HIST-0222,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/knowledge/visual-quality/VISUAL_QUALITY_MODEL.md,1272,f8879c432ee6f7a499947412b645cbe4da519ad8942466e4cfb4d80de3af2e33,DUP-0219,HIST-0488,materialized,
HIST-0223,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/knowledge/visual-quality/VISUAL_REFERENCE_DNA_PROTOCOL.md,1263,74615c90748ea29fc963772478c0b506bc3e5cd83e7473e2d3e799fd43a39dbb,DUP-0104,HIST-0489,materialized,
HIST-0224,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/knowledge/visual-quality/VISUAL_REFINEMENT_LOOP.md,625,bd5e4acdbe639bb4d231256e5c05e2d85167d0aabd3f1c6c857368620d78f954,DUP-0165,HIST-0490,materialized,
HIST-0225,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/profiles/3d-asset.profile.json,696,ead7a63dec6d94cd0aad62186073363ee4f483c07880ca7b0136394074ee8dd0,DUP-0210,HIST-0381,materialized,
HIST-0226,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/profiles/digital-ui.profile.json,785,a2117ba1348b723e057d34060e0cf18cefe4eb88a12c3a9d525111a19dacf899,DUP-0143,HIST-0382,materialized,
HIST-0227,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/profiles/motion.profile.json,680,175d48974ffb2f6e7e6bc3b492fcb36e9db29f0f743039c51b376ee484816ebb,DUP-0019,HIST-0383,materialized,
HIST-0228,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/profiles/packaging.profile.json,783,8f0d06cac888d3370f8b0c2c0970813962f229c358ee79e87a16c6777705b3ec,DUP-0125,HIST-0384,materialized,
HIST-0229,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/profiles/print-commercial.profile.json,786,3bcadc56bf791eaa6bbe8da3681def2487ac3dbf6736f26b2f911fd1ed96b361,DUP-0051,HIST-0385,materialized,
HIST-0230,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/profiles/spatial-exhibition.profile.json,811,cbf5859ba818f41fbc2b1553d144cd6c068f9572321fca0e90959a2ab9c55a40,DUP-0181,HIST-0386,materialized,
HIST-0231,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/profiles/visual-quality/ai-realism-commercial.profile.json,474,e97a24aba56bb134719849038eeb857128ca3c9b54254c75582600ad022979ac,DUP-0208,HIST-0491,materialized,
HIST-0232,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/profiles/visual-quality/editorial-luxury.profile.json,307,aa1c9be5e0356d198ba89dc851cd8dd43a281232294422105a79e198dfc3f8d0,DUP-0148,HIST-0492,materialized,
HIST-0233,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/profiles/visual-quality/experimental-art-direction.profile.json,329,6da2b54b50199d970e5ec4338516abc2496f76777730327277299e9adff2e546,DUP-0100,HIST-0493,materialized,
HIST-0234,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/profiles/visual-quality/photoreal-commercial.profile.json,373,c3a23277ca4c76a4dd9d0ddad54d50e1dfdbbd72c74d62141e8b292ad600c9d0,DUP-0172,HIST-0494,materialized,
HIST-0235,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/profiles/visual-quality/spatial-material.profile.json,323,5871df8aabe63da79fd084788e9f09cafbbae153b224c48616eb2b867455f3fb,DUP-0081,HIST-0495,materialized,
HIST-0236,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/profiles/visual-quality/visual-quality.profile.json,355,e1e3a134cb255d6523c98dddf6754fdbbdcc7225352d89b7d73b0194cfd1bcec,DUP-0199,HIST-0496,materialized,
HIST-0237,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/research/global-absorption/README.md,1812,24b880cf22fb07d3a653f9d230c6dfb28140ce86e5a0afa856654cc4451bd07d,DUP-0027,HIST-0387,materialized,
HIST-0238,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/research/global-absorption/SOURCE_REGISTRY.json,64031,7f096739d4ad8a0f6aeacd4b5a5384878f202a79fb77a29abd33cdeec753cf66,DUP-0113,HIST-0388,materialized,
HIST-0239,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/research/global-absorption/SOURCE_REGISTRY.md,1661,bf294afc4498843dbcdbb9cee4d8edc4f2a21518e283582cf539498104713439,DUP-0166,HIST-0389,materialized,
HIST-0240,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/research/master-studies/ANCHOR_METHOD_CARDS.json,197388,aa880e3734a3b313d9c84b2d95caaca739b859a627c2ee7f21195e372d4ad97f,DUP-0150,HIST-0497,materialized,
HIST-0241,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/research/master-studies/MASTER_REGISTRY.json,473730,d51e79b4c7030051d719136c3c434dd3093242ff53b1d05aee460117d41cc3d4,DUP-0188,HIST-0498,materialized,
HIST-0242,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/research/master-studies/MASTER_REGISTRY.md,2479,675457f705d38d555e57357910ca919b32af0801f3533f64cf16abe3c63c7351,DUP-0096,HIST-0499,materialized,
HIST-0243,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/research/style-lineages/STYLE_ANALYSIS_CARDS.json,164517,c6772bf4d9cc941b9b1542776a66ad9e82888fae903563231bf71516702161ec,DUP-0176,HIST-0500,materialized,
HIST-0244,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/research/style-lineages/STYLE_LINEAGES.json,47626,59db6a457b430e9ae95f914d4ef096a5771e8902960c9718fb2e76a0f8bdff19,DUP-0083,HIST-0501,materialized,
HIST-0245,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/research/style-lineages/STYLE_LINEAGES.md,5794,088dea7b90cfa3745f84a151232bfab1101e78553f86241a8b12f43441a76800,DUP-0013,HIST-0502,materialized,
HIST-0246,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/research/visual-quality/README.md,213,02b979360dc5cdba169a056c5a5f7bbe7088b034c24f44564e37fd4661529e6f,DUP-0004,HIST-0503,materialized,
HIST-0247,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/research/visual-quality/SOURCE_REGISTRY_VISUAL_V21.json,14807,87f4d0d7eb6c1db9a13a6b8609aeaf5e13489ef99da97f8e981cf429cf1977f9,DUP-0123,HIST-0504,materialized,
HIST-0248,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/scenarios/brand-campaign-360/README.md,62,9174858f1ee71238f5a7828955ddacba0b83e2764a2fd7990cf543b6df045f04,DUP-0128,HIST-0390,materialized,
HIST-0249,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/scenarios/brand-campaign-360/SKILL.md,843,bd0aa8d76a531318c81f4a1bbe137729dc50941e2846a293b0b40a75c1f786a7,DUP-0164,HIST-0391,materialized,
HIST-0250,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/scenarios/brand-campaign-360/open-design.json,4824,836481407748fe7487954d0f26c8e49387e251a4e696fd0fdeca15b7d5be74ae,DUP-0118,HIST-0392,materialized,
HIST-0251,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/scenarios/commercial-design-router/README.md,80,35387facac7c8dc57f8d7eb2381d91b4ce5523d161be91f1940741a623d8b570,DUP-0043,HIST-0393,materialized,
HIST-0252,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/scenarios/commercial-design-router/SKILL.md,995,4dd5555101b656e4a2e7f2b7651d591bd04497bd3b0b9b2aafee843d55f01b63,DUP-0070,HIST-0394,materialized,
HIST-0253,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/scenarios/commercial-design-router/open-design.json,4544,9fef287ad7a12bdee6c3224e963b93c0bdb6145f67b090cf599d6766a420b82d,DUP-0142,HIST-0395,materialized,
HIST-0254,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/scenarios/master-guided-art-direction/README.md,160,e5b1a87d67b18a8681b43cd2441935face02be836c2ecc094d7dec4ea833e1e4,DUP-0205,HIST-0505,materialized,
HIST-0255,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/scenarios/master-guided-art-direction/SKILL.md,438,cfebe0db173d543d2dbf74ee36ea38a3ca33d4d90957b7979d046d14f8547ee0,DUP-0184,HIST-0506,materialized,
HIST-0256,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/scenarios/master-guided-art-direction/open-design.json,4258,427fe77fcfbd98fad28f061196141ace52a62303e5690ef15aba93d3bcd8c76b,DUP-0060,HIST-0507,materialized,
HIST-0257,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/scenarios/master-method-visual-upgrade/README.md,156,78caeb4365c89e7cecf2b2fdcb2e93f863b2aaf24298680a322920777af87499,DUP-0110,HIST-0508,materialized,
HIST-0258,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/scenarios/master-method-visual-upgrade/SKILL.md,353,275088f3c0f0c9e2e0bc4a495e9590dfd7528a43b10be6f57e47159e5bd8fdb0,DUP-0031,HIST-0509,materialized,
HIST-0259,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/scenarios/master-method-visual-upgrade/open-design.json,3267,b2a59909f1bc5d679b805117b3519c7e943a676eb6cabd5a9d52522332e3d827,DUP-0158,HIST-0510,materialized,
HIST-0260,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/scenarios/reference-to-original-system/README.md,129,fd5c624962e938dce5f3e820515b4c9642434ab3e1cf014dfa045202883a9c71,DUP-0222,HIST-0511,materialized,
HIST-0261,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/scenarios/reference-to-original-system/SKILL.md,326,c6b1413f5e62a535f5a457c9a6db6c32b250d276890c790cd606b42afb9fa985,DUP-0177,HIST-0512,materialized,
HIST-0262,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/scenarios/reference-to-original-system/open-design.json,3149,85b68ae72ca306ad3514e52e306729777aa1c352f42bed500cd2b553a6d7ba19,DUP-0121,HIST-0513,materialized,
HIST-0263,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/scenarios/visual-quality-refinement/README.md,139,487963bbe36534a7a30039be8e1b9d1bc197f9c0716f89da38a1a331b3969ea8,DUP-0064,HIST-0514,materialized,
HIST-0264,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/scenarios/visual-quality-refinement/SKILL.md,415,7db8f1953c83929855c19348b19969aa929d0131d7a1f41af0ab039918f6213d,DUP-0112,HIST-0515,materialized,
HIST-0265,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/scenarios/visual-quality-refinement/open-design.json,3916,2e41fbf48e3e0e8b6bac432dd7250bd7824b7148912a0b4e87d772f493fd7e15,DUP-0038,HIST-0516,materialized,
HIST-0266,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/schemas/capability-status.schema.json,1139,65b589ae9057556d8b310d9ebcb85108b02da50425b0ac2978d9136af44ee364,DUP-0094,HIST-0396,materialized,
HIST-0267,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/schemas/case-record.schema.json,1222,1ec4e08be4bd1a733eca55c2a362fa314e861620d426bdc1738b5209a2f9cadf,DUP-0023,HIST-0397,materialized,
HIST-0268,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/schemas/design-brief.schema.json,4128,071bbd4318a49a1db93d1bb23fefb2921ded45ba524f19d2065d12088d95b6b7,DUP-0009,HIST-0398,materialized,
HIST-0269,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/schemas/design-critique.schema.json,2012,3b0fc739f24f4b2c339c5fd8b2379cfe5e9c0ea7cdb6e296b2df84d78939d71d,DUP-0049,HIST-0399,materialized,
HIST-0270,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/schemas/design-direction.schema.json,2400,a914ac0f522438cfff182b05c4335dc36bfed0ed580116c08bce737fafab59a5,DUP-0146,HIST-0400,materialized,
HIST-0271,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/schemas/design-handoff.schema.json,3115,31959d14fff6899510e5c3651f8fb0da45ef43ecbff3c731fd8972ace8abdbe8,DUP-0040,HIST-0401,materialized,
HIST-0272,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/schemas/design-project-state.schema.json,2056,5df786fae4f5a9f37df5a7b2c06678847e08b69cc23c5990ec9043e2a743144c,DUP-0086,HIST-0402,materialized,
